date,country,daily case,daily deaths,life lost
8/21/20,Canada,707,14,-14
8/22/20,Canada,209,1,-1
8/23/20,Canada,259,4,-4
8/24/20,Canada,753,8,-8
8/25/20,Canada,345,5,-5
8/26/20,Canada,461,5,-5
8/27/20,Canada,467,4,-4
8/28/20,Canada,547,13,-13
8/29/20,Canada,329,3,-3
8/30/20,Canada,247,1,-1
8/31/20,Canada,1020,8,-8
9/1/20,Canada,536,4,-4
9/2/20,Canada,571,2,-2
9/3/20,Canada,626,6,-6
9/4/20,Canada,615,1,-1
9/5/20,Canada,390,1,-1
9/6/20,Canada,368,2,-2
9/7/20,Canada,380,3,-3
9/8/20,Canada,1491,7,-7
9/9/20,Canada,450,4,-4
9/10/20,Canada,893,8,-8
9/11/20,Canada,807,0,0
9/12/20,Canada,539,2,-2
9/13/20,Canada,513,3,-3
9/14/20,Canada,1459,13,-13
9/15/20,Canada,831,8,-8
9/16/20,Canada,952,5,-5
9/17/20,Canada,879,5,-5
9/18/20,Canada,1364,12,-12
9/19/20,Canada,624,7,-7
9/20/20,Canada,1184,2,-2
9/21/20,Canada,1725,12,-12
9/22/20,Canada,1305,9,-9
9/23/20,Canada,1301,8,-8
9/24/20,Canada,1292,8,-8
9/25/20,Canada,1736,7,-7
9/26/20,Canada,1268,6,-6
9/27/20,Canada,1612,5,-5
9/28/20,Canada,1950,17,-17
9/29/20,Canada,1931,13,-13
9/30/20,Canada,2295,18,-18
10/1/20,Canada,1847,16,-16
10/2/20,Canada,2241,98,-98
10/3/20,Canada,1354,21,-21
10/4/20,Canada,2111,44,-44
10/5/20,Canada,2537,29,-29
10/6/20,Canada,2009,18,-18
10/7/20,Canada,1700,19,-19
10/8/20,Canada,2369,18,-18
10/9/20,Canada,2933,14,-14
10/10/20,Canada,1955,26,-26
10/11/20,Canada,1774,14,-14
10/12/20,Canada,928,12,-12
10/13/20,Canada,4245,32,-32
10/14/20,Canada,2469,25,-25
10/15/20,Canada,2476,19,-19
10/16/20,Canada,2645,32,-32
10/17/20,Canada,1194,8,-8
10/18/20,Canada,2338,24,-24
10/19/20,Canada,3115,31,-31
10/20/20,Canada,2489,18,-18
10/21/20,Canada,2596,37,-37
10/22/20,Canada,2480,31,-31
10/23/20,Canada,3033,27,-27
10/24/20,Canada,1361,22,-22
10/25/20,Canada,2769,31,-31
10/26/20,Canada,4280,38,-38
10/27/20,Canada,2737,25,-25
10/28/20,Canada,2725,38,-38
10/29/20,Canada,3051,34,-34
10/30/20,Canada,3401,45,-45
10/31/20,Canada,2293,39,-39
11/1/20,Canada,2395,37,-37
11/2/20,Canada,3388,32,-32
11/3/20,Canada,4931,58,-58
11/4/20,Canada,2917,41,-41
11/5/20,Canada,2917,40,-40
11/6/20,Canada,5456,62,-62
11/7/20,Canada,4350,47,-47
11/8/20,Canada,3850,48,-48
11/9/20,Canada,4909,61,-61
11/10/20,Canada,4588,67,-67
11/11/20,Canada,3996,63,-63
11/12/20,Canada,5441,73,-73
11/13/20,Canada,4844,46,-46
11/14/20,Canada,4221,62,-62
11/15/20,Canada,4203,65,-65
11/16/20,Canada,5840,74,-74
11/17/20,Canada,4606,68,-68
11/18/20,Canada,4543,104,-104
11/19/20,Canada,4895,70,-70
11/20/20,Canada,4875,67,-67
11/21/20,Canada,4884,66,-66
11/22/20,Canada,4798,56,-56
11/23/20,Canada,6708,79,-79
11/24/20,Canada,5389,100,-100
11/25/20,Canada,5241,58,-58
11/26/20,Canada,5550,82,-82
11/27/20,Canada,5958,86,-86
11/28/20,Canada,5626,68,-68
11/29/20,Canada,5370,74,-74
11/30/20,Canada,7828,109,-109
12/1/20,Canada,5835,78,-78
12/2/20,Canada,6485,106,-106
12/3/20,Canada,6297,90,-90
12/4/20,Canada,6840,103,-103
12/5/20,Canada,5966,74,-74
12/6/20,Canada,6150,85,-85
12/7/20,Canada,7773,121,-121
12/8/20,Canada,6266,97,-97
12/9/20,Canada,6417,116,-116
12/10/20,Canada,6604,118,-118
12/11/20,Canada,6913,128,-128
12/12/20,Canada,6078,98,-98
12/13/20,Canada,5684,84,-84
12/14/20,Canada,8645,140,-140
12/15/20,Canada,6291,116,-116
12/16/20,Canada,6733,118,-118
12/17/20,Canada,7467,156,-156
12/18/20,Canada,7045,113,-113
12/19/20,Canada,6477,104,-104
12/20/20,Canada,5826,90,-90
12/21/20,Canada,7576,107,-107
12/22/20,Canada,6231,126,-126
12/23/20,Canada,6897,145,-145
12/24/20,Canada,6732,150,-150
12/25/20,Canada,4047,64,-64
12/26/20,Canada,5201,85,-85
12/27/20,Canada,5465,120,-120
12/28/20,Canada,6507,157,-157
12/29/20,Canada,8667,200,-200
12/30/20,Canada,8750,122,-122
12/31/20,Canada,6856,112,-112
1/1/21,Canada,3720,44,-44
1/2/21,Canada,6942,108,-108
1/3/21,Canada,10643,92,-92
1/4/21,Canada,10067,241,-241
1/5/21,Canada,7328,142,-142
1/6/21,Canada,8308,150,-150
1/7/21,Canada,8541,165,-165
1/8/21,Canada,9395,142,-142
1/9/21,Canada,7274,138,-138
1/10/21,Canada,6728,90,-90
1/11/21,Canada,8249,125,-125
1/12/21,Canada,6391,160,-160
1/13/21,Canada,7082,180,-180
1/14/21,Canada,7262,147,-147
1/15/21,Canada,6844,170,-170
1/16/21,Canada,6060,122,-122
1/17/21,Canada,6053,128,-128
1/18/21,Canada,6124,125,-125
1/19/21,Canada,5159,151,-151
1/20/21,Canada,5772,185,-185
1/21/21,Canada,6283,139,-139
1/22/21,Canada,5730,181,-181
1/23/21,Canada,4739,105,-105
1/24/21,Canada,4387,127,-127
1/25/21,Canada,5632,126,-126
1/26/21,Canada,4226,147,-147
1/27/21,Canada,4265,93,-93
1/28/21,Canada,4725,191,-191
1/29/21,Canada,4813,149,-149
1/30/21,Canada,3976,133,-133
1/31/21,Canada,3588,83,-83
2/1/21,Canada,4588,104,-104
2/2/21,Canada,3062,97,-97
2/3/21,Canada,3296,119,-119
2/4/21,Canada,3969,125,-125
2/5/21,Canada,4254,121,-121
2/6/21,Canada,3106,93,-93
2/7/21,Canada,2963,60,-60
2/8/21,Canada,3727,70,-70
2/9/21,Canada,2826,84,-84
2/10/21,Canada,3441,93,-93
2/11/21,Canada,3071,82,-82
2/12/21,Canada,2716,79,-79
2/13/21,Canada,3581,70,-70
2/14/21,Canada,2017,23,-23
2/15/21,Canada,1706,37,-37
2/16/21,Canada,4397,97,-97
2/17/21,Canada,2543,44,-44
2/18/21,Canada,3395,70,-70
2/19/21,Canada,3061,72,-72
2/20/21,Canada,2606,50,-50
2/21/21,Canada,2557,44,-44
2/22/21,Canada,3284,49,-49
2/23/21,Canada,3305,39,-39
2/24/21,Canada,2994,47,-47
2/25/21,Canada,3101,58,-58
2/26/21,Canada,3227,48,-48
2/27/21,Canada,2530,45,-45
2/28/21,Canada,2185,34,-34
3/1/21,Canada,3666,23,-23
3/2/21,Canada,2838,28,-28
3/3/21,Canada,2740,60,-60
3/4/21,Canada,3132,46,-46
3/5/21,Canada,2873,41,-41
3/6/21,Canada,2763,21,-21
3/7/21,Canada,2552,26,-26
3/8/21,Canada,4082,37,-37
3/9/21,Canada,3074,28,-28
3/10/21,Canada,2985,31,-31
3/11/21,Canada,3123,36,-36
3/12/21,Canada,3574,33,-33
3/13/21,Canada,2915,30,-30
3/14/21,Canada,2644,29,-29
3/15/21,Canada,3790,32,-32
3/16/21,Canada,3017,24,-24
3/17/21,Canada,3433,35,-35
3/18/21,Canada,3673,36,-36
3/19/21,Canada,4274,27,-27
3/20/21,Canada,3323,26,-26
3/21/21,Canada,3142,33,-33
3/22/21,Canada,4859,40,-40
3/23/21,Canada,3678,19,-19
3/24/21,Canada,4196,24,-24
3/25/21,Canada,5166,31,-31
3/26/21,Canada,5084,36,-36
3/27/21,Canada,4237,26,-26
3/28/21,Canada,4090,28,-28
3/29/21,Canada,6313,20,-20
3/30/21,Canada,3886,26,-26
3/31/21,Canada,9128,33,-33
4/1/21,Canada,5756,43,-43
4/2/21,Canada,3633,29,-29
4/3/21,Canada,7096,19,-19
4/4/21,Canada,3494,24,-24
4/5/21,Canada,8289,21,-21
4/6/21,Canada,10865,46,-46
4/7/21,Canada,7760,32,-32
4/8/21,Canada,8347,38,-38
4/9/21,Canada,9266,40,-40
4/10/21,Canada,7370,36,-36
4/11/21,Canada,7672,28,-28
4/12/21,Canada,10541,41,-41
4/13/21,Canada,7466,36,-36
4/14/21,Canada,8952,53,-53
4/15/21,Canada,9778,55,-55
4/16/21,Canada,9258,41,-41
4/17/21,Canada,7080,48,-48
4/18/21,Canada,7890,34,-34
4/19/21,Canada,10316,44,-44
4/20/21,Canada,7314,46,-46
4/21/21,Canada,8219,50,-50
4/22/21,Canada,8901,59,-59
4/23/21,Canada,8464,61,-61
4/24/21,Canada,7461,44,-44
4/25/21,Canada,6803,38,-38
4/26/21,Canada,8916,59,-59
4/27/21,Canada,7029,41,-41
4/28/21,Canada,8222,52,-52
4/29/21,Canada,9263,52,-52
4/30/21,Canada,8391,50,-50
5/1/21,Canada,6364,42,-42
5/2/21,Canada,5737,39,-39
5/3/21,Canada,10985,42,-42
5/4/21,Canada,6746,57,-57
5/5/21,Canada,7779,51,-51
5/6/21,Canada,8090,39,-39
5/7/21,Canada,7728,40,-40
5/8/21,Canada,5942,39,-39
5/9/21,Canada,5444,58,-58
5/10/21,Canada,8873,56,-56
5/11/21,Canada,5548,32,-32
5/12/21,Canada,6670,54,-54
5/13/21,Canada,5893,57,-57
5/14/21,Canada,6735,44,-44
5/15/21,Canada,4390,39,-39
5/16/21,Canada,4145,40,-40
5/17/21,Canada,6450,34,-34
5/18/21,Canada,3912,36,-36
5/19/21,Canada,5030,48,-48
5/20/21,Canada,4850,45,-45
5/21/21,Canada,4334,51,-51
5/22/21,Canada,3245,41,-41
5/23/21,Canada,2828,28,-28
5/24/21,Canada,1716,30,-30
5/25/21,Canada,3753,63,-63
5/26/21,Canada,2484,37,-37
5/27/21,Canada,4698,50,-50
5/28/21,Canada,3095,29,-29
5/29/21,Canada,2159,38,-38
5/30/21,Canada,1943,34,-34
5/31/21,Canada,2943,35,-35
6/1/21,Canada,1726,19,-19
6/2/21,Canada,2192,46,-46
6/3/21,Canada,2177,32,-32
6/4/21,Canada,1989,35,-35
6/5/21,Canada,1333,33,-33
6/6/21,Canada,1349,12,-12
6/7/21,Canada,1789,37,-37
6/8/21,Canada,1121,30,-30
6/9/21,Canada,1437,52,-52
6/10/21,Canada,1490,30,-30
6/11/21,Canada,1381,13,-13
6/12/21,Canada,1137,28,-28
6/13/21,Canada,974,17,-17
6/14/21,Canada,1319,14,-14
6/15/21,Canada,893,27,-27
6/16/21,Canada,1082,29,-29
6/17/21,Canada,1101,11,-11
6/18/21,Canada,968,11,-11
6/19/21,Canada,737,31,-31
6/20/21,Canada,580,22,-22
6/21/21,Canada,1036,26,-26
6/22/21,Canada,510,53,-53
6/23/21,Canada,718,20,-20
6/24/21,Canada,716,17,-17
6/25/21,Canada,622,5,-5
6/26/21,Canada,533,17,-17
6/27/21,Canada,398,13,-13
6/28/21,Canada,931,11,-11
6/29/21,Canada,565,36,-36
6/30/21,Canada,552,21,-21
7/1/21,Canada,151,19,-19
7/2/21,Canada,839,24,-24
7/3/21,Canada,342,10,-10
7/4/21,Canada,282,12,-12
7/5/21,Canada,810,8,-8
7/6/21,Canada,290,13,-13
7/7/21,Canada,551,6,-6
7/8/21,Canada,592,18,-18
7/9/21,Canada,555,14,-14
7/10/21,Canada,317,9,-9
7/11/21,Canada,263,8,-8
7/12/21,Canada,527,3,-3
7/13/21,Canada,340,11,-11
7/14/21,Canada,340,8,-8
7/15/21,Canada,378,14,-14
7/16/21,Canada,380,17,-17
7/17/21,Canada,310,4,-4
7/18/21,Canada,303,7,-7
7/19/21,Canada,638,4,-4
7/20/21,Canada,313,4,-4
7/21/21,Canada,517,4,-4
7/22/21,Canada,398,14,-14
7/23/21,Canada,594,13,-13
7/24/21,Canada,325,5,-5
7/25/21,Canada,267,4,-4
7/26/21,Canada,1074,5,-5
7/27/21,Canada,537,7,-7
7/28/21,Canada,796,10,-10
7/29/21,Canada,912,6,-6
7/30/21,Canada,910,16,-16
7/31/21,Canada,436,6,-6
8/1/21,Canada,360,2,-2
8/2/21,Canada,215,1,-1
8/3/21,Canada,2243,6,-6
8/4/21,Canada,980,11,-11
8/5/21,Canada,1523,19,-19
8/6/21,Canada,1552,17,-17
8/7/21,Canada,585,9,-9
8/8/21,Canada,582,6,-6
8/9/21,Canada,3209,9,-9
8/10/21,Canada,1334,5,-5
8/11/21,Canada,1960,5,-5
8/12/21,Canada,2141,4,-4
8/13/21,Canada,2317,6,-6
8/14/21,Canada,868,3,-3
8/15/21,Canada,744,0,0
8/16/21,Canada,4546,4,-4
8/17/21,Canada,1862,15,-15
8/18/21,Canada,2356,42,-42
8/19/21,Canada,2969,22,-22
8/20/21,Canada,2998,6,-6
8/21/21,Canada,1053,1,-1
8/22/21,Canada,1156,2,-2
8/23/21,Canada,5428,22,-22
8/24/21,Canada,2222,34,-34
8/25/21,Canada,3537,70,-70
8/26/21,Canada,3420,10,-10
8/27/21,Canada,3780,17,-17
8/28/21,Canada,1462,7,-7
8/29/21,Canada,1424,1,-1
8/30/21,Canada,6874,18,-18
8/31/21,Canada,2935,17,-17
9/1/21,Canada,3954,31,-31
9/2/21,Canada,3996,25,-25
9/3/21,Canada,4206,16,-16
9/4/21,Canada,1644,8,-8
9/5/21,Canada,1733,3,-3
9/6/21,Canada,1043,1,-1
9/7/21,Canada,9921,49,-49
9/8/21,Canada,3705,42,-42
9/9/21,Canada,4261,26,-26
9/10/21,Canada,4599,40,-40
9/11/21,Canada,913,5,-5
9/12/21,Canada,2774,12,-12
9/13/21,Canada,9288,42,-42
9/14/21,Canada,4014,26,-26
9/15/21,Canada,4414,41,-41
9/16/21,Canada,4671,21,-21
9/17/21,Canada,5107,44,-44
9/18/21,Canada,1846,13,-13
9/19/21,Canada,1822,11,-11
9/20/21,Canada,8986,42,-42
9/21/21,Canada,3685,52,-52
9/22/21,Canada,4115,51,-51
9/23/21,Canada,4624,46,-46
9/24/21,Canada,4561,41,-41
9/25/21,Canada,1045,13,-13
9/26/21,Canada,1137,5,-5
9/27/21,Canada,11381,56,-56
9/28/21,Canada,3464,57,-57
9/29/21,Canada,4328,67,-67
9/30/21,Canada,3318,39,-39
10/1/21,Canada,5794,60,-60
10/2/21,Canada,1728,22,-22
10/3/21,Canada,1396,6,-6
10/4/21,Canada,8377,52,-52
10/5/21,Canada,2661,55,-55
10/6/21,Canada,3803,56,-56
10/7/21,Canada,4111,31,-31
10/8/21,Canada,4199,43,-43
10/9/21,Canada,1596,7,-7
10/10/21,Canada,1596,8,-8
10/11/21,Canada,1101,10,-10
10/12/21,Canada,7796,79,-79
1/22/20,Chile,0,0,0
1/23/20,Chile,0,0,0
1/24/20,Chile,0,0,0
1/25/20,Chile,0,0,0
1/26/20,Chile,0,0,0
1/27/20,Chile,0,0,0
1/28/20,Chile,0,0,0
1/29/20,Chile,0,0,0
1/30/20,Chile,0,0,0
1/31/20,Chile,0,0,0
2/1/20,Chile,0,0,0
2/2/20,Chile,0,0,0
2/3/20,Chile,0,0,0
2/4/20,Chile,0,0,0
2/5/20,Chile,0,0,0
2/6/20,Chile,0,0,0
2/7/20,Chile,0,0,0
2/8/20,Chile,0,0,0
2/9/20,Chile,0,0,0
2/10/20,Chile,0,0,0
2/11/20,Chile,0,0,0
2/12/20,Chile,0,0,0
2/13/20,Chile,0,0,0
2/14/20,Chile,0,0,0
2/15/20,Chile,0,0,0
2/16/20,Chile,0,0,0
2/17/20,Chile,0,0,0
2/18/20,Chile,0,0,0
2/19/20,Chile,0,0,0
2/20/20,Chile,0,0,0
2/21/20,Chile,0,0,0
2/22/20,Chile,0,0,0
2/23/20,Chile,2,0,0
2/24/20,Chile,0,0,0
2/25/20,Chile,0,0,0
2/26/20,Chile,0,0,0
2/27/20,Chile,0,0,0
2/28/20,Chile,0,0,0
2/29/20,Chile,0,0,0
3/1/20,Chile,7,0,0
3/2/20,Chile,0,0,0
3/3/20,Chile,1,0,0
3/4/20,Chile,0,0,0
3/5/20,Chile,3,0,0
3/6/20,Chile,0,0,0
3/7/20,Chile,0,0,0
3/8/20,Chile,7,0,0
3/9/20,Chile,0,0,0
3/10/20,Chile,5,0,0
3/11/20,Chile,10,0,0
3/12/20,Chile,0,0,0
3/13/20,Chile,20,0,0
3/14/20,Chile,33,0,0
3/15/20,Chile,13,0,0
3/16/20,Chile,81,0,0
3/17/20,Chile,46,0,0
3/18/20,Chile,37,0,0
3/19/20,Chile,0,0,0
3/20/20,Chile,196,0,0
3/21/20,Chile,131,0,0
3/22/20,Chile,95,1,-1
3/23/20,Chile,114,1,-1
3/24/20,Chile,176,0,0
3/25/20,Chile,220,1,-1
3/26/20,Chile,164,1,-1
3/27/20,Chile,304,1,-1
3/28/20,Chile,350,1,-1
3/29/20,Chile,230,1,-1
3/30/20,Chile,310,1,-1
3/31/20,Chile,289,4,-4
4/1/20,Chile,293,4,-4
4/2/20,Chile,373,2,-2
4/3/20,Chile,333,4,-4
4/4/20,Chile,512,5,-5
4/5/20,Chile,310,7,-7
4/6/20,Chile,344,3,-3
4/7/20,Chile,301,6,-6
4/8/20,Chile,430,5,-5
4/9/20,Chile,426,9,-9
4/10/20,Chile,529,8,-8
4/11/20,Chile,671,8,-8
4/12/20,Chile,286,7,-7
4/13/20,Chile,312,2,-2
4/14/20,Chile,392,10,-10
4/15/20,Chile,356,2,-2
4/16/20,Chile,534,11,-11
4/17/20,Chile,445,11,-11
4/18/20,Chile,907,10,-10
4/19/20,Chile,358,7,-7
4/20/20,Chile,419,6,-6
4/21/20,Chile,325,8,-8
4/22/20,Chile,464,13,-13
4/23/20,Chile,516,8,-8
4/24/20,Chile,494,6,-6
4/25/20,Chile,1363,7,-7
4/26/20,Chile,473,8,-8
4/27/20,Chile,482,9,-9
4/28/20,Chile,552,9,-9
4/29/20,Chile,520,9,-9
4/30/20,Chile,1138,11,-11
5/1/20,Chile,985,7,-7
5/2/20,Chile,2526,13,-13
5/3/20,Chile,1228,13,-13
5/4/20,Chile,980,10,-10
5/5/20,Chile,1373,5,-5
5/6/20,Chile,1032,6,-6
5/7/20,Chile,1533,4,-4
5/8/20,Chile,1391,9,-9
5/9/20,Chile,3458,10,-10
5/10/20,Chile,1647,8,-8
5/11/20,Chile,1197,11,-11
5/12/20,Chile,1658,12,-12
5/13/20,Chile,2660,11,-11
5/14/20,Chile,2659,22,-22
5/15/20,Chile,2502,26,-26
5/16/20,Chile,5485,27,-27
5/17/20,Chile,2353,29,-29
5/18/20,Chile,2278,28,-28
5/19/20,Chile,3520,31,-31
5/20/20,Chile,4038,35,-35
5/21/20,Chile,3964,45,-45
5/22/20,Chile,4276,41,-41
5/23/20,Chile,9842,43,-43
5/24/20,Chile,3709,45,-45
5/25/20,Chile,4895,43,-43
5/26/20,Chile,3964,45,-45
5/27/20,Chile,4328,35,-35
5/28/20,Chile,4654,49,-49
5/29/20,Chile,3695,54,-54
5/30/20,Chile,13188,53,-53
5/31/20,Chile,4830,57,-57
6/1/20,Chile,5470,59,-59
6/2/20,Chile,3528,75,-75
6/3/20,Chile,4942,87,-87
6/4/20,Chile,4664,81,-81
6/5/20,Chile,4207,92,-92
6/6/20,Chile,13990,93,-93
6/7/20,Chile,6405,96,-96
6/8/20,Chile,4696,627,-627
6/9/20,Chile,3913,19,-19
6/10/20,Chile,5697,192,-192
6/11/20,Chile,5636,173,-173
6/12/20,Chile,6754,222,-222
6/13/20,Chile,8182,231,-231
6/14/20,Chile,6938,222,-222
6/15/20,Chile,5143,39,-39
6/16/20,Chile,5013,21,-21
6/17/20,Chile,1900,232,-232
6/18/20,Chile,4475,226,-226
6/19/20,Chile,6290,252,-252
6/20/20,Chile,5355,202,-202
6/21/20,Chile,5607,184,-184
6/22/20,Chile,4608,23,-23
6/23/20,Chile,3804,3,-3
6/24/20,Chile,3649,226,-226
6/25/20,Chile,4648,172,-172
6/26/20,Chile,4296,165,-165
6/27/20,Chile,4406,279,-279
6/28/20,Chile,4216,162,-162
6/29/20,Chile,4017,66,-66
6/30/20,Chile,3394,113,-113
7/1/20,Chile,2650,65,-65
7/2/20,Chile,2498,167,-167
7/3/20,Chile,3548,131,-131
7/4/20,Chile,3758,141,-141
7/5/20,Chile,3685,116,-116
7/6/20,Chile,3025,76,-76
7/7/20,Chile,2462,50,-50
7/8/20,Chile,2064,139,-139
7/9/20,Chile,3133,109,-109
7/10/20,Chile,3058,99,-99
7/11/20,Chile,2755,100,-100
7/12/20,Chile,3012,98,-98
7/13/20,Chile,2616,45,-45
7/14/20,Chile,1836,45,-45
7/15/20,Chile,1712,117,-117
7/16/20,Chile,2493,104,-104
7/17/20,Chile,2741,1057,-1057
7/18/20,Chile,2407,98,-98
7/19/20,Chile,2084,58,-58
7/20/20,Chile,2099,130,-130
7/21/20,Chile,1654,44,-44
7/22/20,Chile,1719,45,-45
7/23/20,Chile,2357,116,-116
7/24/20,Chile,2545,76,-76
7/25/20,Chile,2288,106,-106
7/26/20,Chile,2198,92,-92
7/27/20,Chile,2133,75,-75
7/28/20,Chile,1877,53,-53
7/29/20,Chile,1775,38,-38
7/30/20,Chile,1961,99,-99
7/31/20,Chile,2131,80,-80
8/1/20,Chile,1991,76,-76
8/2/20,Chile,2073,75,-75
8/3/20,Chile,1762,99,-99
8/4/20,Chile,1469,38,-38
8/5/20,Chile,1761,47,-47
8/6/20,Chile,1948,97,-97
8/7/20,Chile,2154,69,-69
8/8/20,Chile,2198,53,-53
8/9/20,Chile,2033,66,-66
8/10/20,Chile,1988,62,-62
8/11/20,Chile,1572,39,-39
8/12/20,Chile,1552,27,-27
8/13/20,Chile,1866,94,-94
8/14/20,Chile,2077,41,-41
8/15/20,Chile,1791,55,-55
8/16/20,Chile,2044,57,-57
8/17/20,Chile,1556,61,-61
8/18/20,Chile,1353,33,-33
8/19/20,Chile,1182,32,-32
8/20/20,Chile,1812,93,-93
8/21/20,Chile,1920,52,-52
8/22/20,Chile,1939,69,-69
8/23/20,Chile,1957,60,-60
8/24/20,Chile,1903,64,-64
8/25/20,Chile,1417,42,-42
8/26/20,Chile,1380,32,-32
8/27/20,Chile,1737,82,-82
8/28/20,Chile,1870,60,-60
8/29/20,Chile,2037,49,-49
8/30/20,Chile,1965,63,-63
8/31/20,Chile,1752,45,-45
9/1/20,Chile,1419,32,-32
9/2/20,Chile,1594,23,-23
9/3/20,Chile,1762,78,-78
9/4/20,Chile,1968,72,-72
9/5/20,Chile,1965,57,-57
9/6/20,Chile,2076,41,-41
9/7/20,Chile,1764,60,-60
9/8/20,Chile,1267,30,-30
9/9/20,Chile,1486,20,-20
9/10/20,Chile,1642,79,-79
9/11/20,Chile,1866,69,-69
9/12/20,Chile,2131,45,-45
9/13/20,Chile,2082,54,-54
9/14/20,Chile,1685,64,-64
9/15/20,Chile,1550,27,-27
9/16/20,Chile,1304,18,-18
9/17/20,Chile,1863,84,-84
9/18/20,Chile,1677,57,-57
9/19/20,Chile,1847,55,-55
9/20/20,Chile,1600,32,-32
9/21/20,Chile,1194,12,-12
9/22/20,Chile,1055,23,-23
9/23/20,Chile,1380,24,-24
9/24/20,Chile,1731,124,-124
9/25/20,Chile,2234,58,-58
9/26/20,Chile,2111,64,-64
9/27/20,Chile,1922,50,-50
9/28/20,Chile,1770,57,-57
9/29/20,Chile,1629,27,-27
9/30/20,Chile,1691,16,-16
10/1/20,Chile,1759,81,-81
10/2/20,Chile,1840,45,-45
10/3/20,Chile,1881,52,-52
10/4/20,Chile,1708,60,-60
10/5/20,Chile,1567,58,-58
10/6/20,Chile,1560,33,-33
10/7/20,Chile,1134,20,-20
10/8/20,Chile,1576,77,-77
10/9/20,Chile,1753,53,-53
10/10/20,Chile,1826,52,-52
10/11/20,Chile,1776,46,-46
10/12/20,Chile,1461,58,-58
10/13/20,Chile,1448,20,-20
10/14/20,Chile,1092,19,-19
10/15/20,Chile,1124,19,-19
10/16/20,Chile,1694,95,-95
10/17/20,Chile,1813,59,-59
10/18/20,Chile,1757,47,-47
10/19/20,Chile,1545,41,-41
10/20/20,Chile,1173,26,-26
10/21/20,Chile,1159,17,-17
10/22/20,Chile,1494,73,-73
10/23/20,Chile,1775,52,-52
10/24/20,Chile,1636,48,-48
10/25/20,Chile,1521,52,-52
10/26/20,Chile,1535,59,-59
10/27/20,Chile,927,23,-23
10/28/20,Chile,1005,6,-6
10/29/20,Chile,1520,86,-86
10/30/20,Chile,1521,40,-40
10/31/20,Chile,1685,49,-49
11/1/20,Chile,1608,40,-40
11/2/20,Chile,1276,55,-55
11/3/20,Chile,1062,17,-17
11/4/20,Chile,840,21,-21
11/5/20,Chile,1540,64,-64
11/6/20,Chile,1808,46,-46
11/7/20,Chile,1587,49,-49
11/8/20,Chile,1581,44,-44
11/9/20,Chile,1321,45,-45
11/10/20,Chile,1028,23,-23
11/11/20,Chile,897,22,-22
11/12/20,Chile,1634,66,-66
11/13/20,Chile,1592,39,-39
11/14/20,Chile,1646,39,-39
11/15/20,Chile,1597,42,-42
11/16/20,Chile,1331,44,-44
11/17/20,Chile,1006,20,-20
11/18/20,Chile,948,14,-14
11/19/20,Chile,1454,58,-58
11/20/20,Chile,1573,48,-48
11/21/20,Chile,1558,27,-27
11/22/20,Chile,1497,39,-39
11/23/20,Chile,1440,37,-37
11/24/20,Chile,1007,25,-25
11/25/20,Chile,1005,7,-7
11/26/20,Chile,1570,97,-97
11/27/20,Chile,1581,43,-43
11/28/20,Chile,1698,44,-44
11/29/20,Chile,1489,34,-34
11/30/20,Chile,1313,54,-54
12/1/20,Chile,1121,20,-20
12/2/20,Chile,1034,8,-8
12/3/20,Chile,1508,81,-81
12/4/20,Chile,1729,39,-39
12/5/20,Chile,1533,34,-34
12/6/20,Chile,1714,36,-36
12/7/20,Chile,1760,35,-35
12/8/20,Chile,1392,17,-17
12/9/20,Chile,1244,10,-10
12/10/20,Chile,1662,84,-84
12/11/20,Chile,1534,8,-8
12/12/20,Chile,1807,64,-64
12/13/20,Chile,2138,40,-40
12/14/20,Chile,1911,45,-45
12/15/20,Chile,1499,18,-18
12/16/20,Chile,1402,10,-10
12/17/20,Chile,2001,48,-48
12/18/20,Chile,2403,44,-44
12/19/20,Chile,2220,50,-50
12/20/20,Chile,2191,53,-53
12/21/20,Chile,2447,43,-43
12/22/20,Chile,1196,20,-20
12/23/20,Chile,1725,11,-11
12/24/20,Chile,3238,75,-75
12/25/20,Chile,1679,55,-55
12/26/20,Chile,2563,46,-46
12/27/20,Chile,1711,39,-39
12/28/20,Chile,1923,0,0
12/29/20,Chile,1958,45,-45
12/30/20,Chile,2964,11,-11
12/31/20,Chile,2023,109,-109
1/1/21,Chile,3591,52,-52
1/2/21,Chile,3338,64,-64
1/3/21,Chile,2289,43,-43
1/4/21,Chile,2450,0,0
1/5/21,Chile,2460,21,-21
1/6/21,Chile,2382,28,-28
1/7/21,Chile,3693,97,-97
1/8/21,Chile,4205,61,-61
1/9/21,Chile,4361,63,-63
1/10/21,Chile,4181,59,-59
1/11/21,Chile,3969,66,-66
1/12/21,Chile,3243,20,-20
1/13/21,Chile,3390,22,-22
1/14/21,Chile,4187,90,-90
1/15/21,Chile,4468,75,-75
1/16/21,Chile,4313,66,-66
1/17/21,Chile,4339,42,-42
1/18/21,Chile,3918,70,-70
1/19/21,Chile,3401,26,-26
1/20/21,Chile,3589,21,-21
1/21/21,Chile,4367,108,-108
1/22/21,Chile,4959,84,-84
1/23/21,Chile,4581,68,-68
1/24/21,Chile,4463,79,-79
1/25/21,Chile,4068,66,-66
1/26/21,Chile,3322,24,-24
1/27/21,Chile,3388,17,-17
