date,country,daily case,daily deaths,life lost
2021-03-03,Chile,3040,20,-20
2021-03-04,Chile,4567,134,-134
2021-03-05,Chile,5331,90,-90
2021-03-06,Chile,5033,80,-80
2021-03-07,Chile,5302,69,-69
2021-03-08,Chile,4748,86,-86
2021-03-09,Chile,3531,19,-19
2021-03-10,Chile,3885,24,-24
2021-03-11,Chile,5563,156,-156
2021-03-12,Chile,5973,89,-89
2021-03-13,Chile,5894,123,-123
2021-03-14,Chile,5731,100,-100
2021-03-15,Chile,5121,98,-98
2021-03-16,Chile,4551,17,-17
2021-03-17,Chile,3430,27,-27
2021-03-18,Chile,7257,172,-172
2021-03-19,Chile,6584,99,-99
2021-03-20,Chile,7036,93,-93
2021-03-21,Chile,6850,99,-99
2021-03-22,Chile,6155,80,-80
2021-03-23,Chile,4864,25,-25
2021-03-24,Chile,4825,18,-18
2021-03-25,Chile,7060,122,-122
2021-03-26,Chile,7478,63,-63
2021-03-27,Chile,7592,66,-66
2021-03-28,Chile,7330,101,-101
2021-03-29,Chile,7241,316,-316
2021-03-30,Chile,5008,37,-37
2021-03-31,Chile,6046,28,-28
2021-04-01,Chile,7868,193,-193
2021-04-02,Chile,8079,93,-93
2021-04-03,Chile,7993,103,-103
2021-04-04,Chile,7307,120,-120
2021-04-05,Chile,5827,33,-33
2021-04-06,Chile,5168,57,-57
2021-04-07,Chile,5242,62,-62
2021-04-08,Chile,8248,183,-183
2021-04-09,Chile,9151,129,-129
2021-04-10,Chile,8101,105,-105
2021-04-11,Chile,7977,133,-133
2021-04-12,Chile,6421,137,-137
2021-04-13,Chile,5790,35,-35
2021-04-14,Chile,5557,30,-30
2021-04-15,Chile,7431,218,-218
2021-04-16,Chile,7613,157,-157
2021-04-17,Chile,8037,132,-132
2021-04-18,Chile,7370,122,-122
2021-04-19,Chile,6622,100,-100
2021-04-20,Chile,4849,40,-40
2021-04-21,Chile,5214,36,-36
2021-04-22,Chile,6917,179,-179
2021-04-23,Chile,7582,109,-109
2021-04-24,Chile,6909,101,-101
2021-04-25,Chile,6725,114,-114
2021-04-26,Chile,6078,119,-119
2021-04-27,Chile,4158,45,-45
2021-04-28,Chile,4499,53,-53
2021-04-29,Chile,6720,174,-174
2021-04-30,Chile,7254,106,-106
2021-05-01,Chile,5510,104,-104
2021-05-02,Chile,7165,104,-104
2021-05-03,Chile,4895,98,-98
2021-05-04,Chile,3249,37,-37
2021-05-05,Chile,3885,30,-30
2021-05-06,Chile,6299,169,-169
2021-05-07,Chile,6530,109,-109
2021-05-08,Chile,6198,97,-97
2021-05-09,Chile,5493,117,-117
2021-05-10,Chile,5339,100,-100
2021-05-11,Chile,3738,38,-38
2021-05-12,Chile,3902,28,-28
2021-05-13,Chile,6153,136,-136
2021-05-14,Chile,6915,127,-127
2021-05-15,Chile,6736,87,-87
2021-05-16,Chile,6296,98,-98
2021-05-17,Chile,5548,102,-102
2021-05-18,Chile,3766,31,-31
2021-05-19,Chile,4767,32,-32
2021-05-20,Chile,7682,172,-172
2021-05-21,Chile,7602,121,-121
2021-05-22,Chile,7500,96,-96
2021-05-23,Chile,6505,132,-132
2021-05-24,Chile,5343,30,-30
2021-05-25,Chile,4160,37,-37
2021-05-26,Chile,5197,39,-39
2021-05-27,Chile,8105,185,-185
2021-05-28,Chile,8658,119,-119
2021-05-29,Chile,8216,119,-119
2021-05-30,Chile,7910,121,-121
2021-05-31,Chile,6839,132,-132
2021-06-01,Chile,5011,44,-44
2021-06-02,Chile,5616,41,-41
2021-06-03,Chile,8128,213,-213
2021-06-04,Chile,8245,98,-98
2021-06-05,Chile,8920,120,-120
2021-06-06,Chile,7690,121,-121
2021-06-07,Chile,6928,121,-121
2021-06-08,Chile,5533,46,-46
2021-06-09,Chile,5351,37,-37
2021-06-10,Chile,7709,198,-198
2021-06-11,Chile,7942,133,-133
2021-06-12,Chile,7573,107,-107
2021-06-13,Chile,7481,128,-128
2021-06-14,Chile,6190,97,-97
2021-06-15,Chile,4576,61,-61
2021-06-16,Chile,4322,57,-57
2021-06-17,Chile,6670,218,-218
2021-06-18,Chile,6770,119,-119
2021-06-19,Chile,6274,133,-133
2021-06-20,Chile,5743,121,-121
2021-06-21,Chile,5205,132,-132
2021-06-22,Chile,3710,45,-45
2021-06-23,Chile,2476,56,-56
2021-06-24,Chile,3463,51,-51
2021-06-25,Chile,5599,215,-215
2021-06-26,Chile,5171,151,-151
2021-06-27,Chile,4461,135,-135
2021-06-28,Chile,4034,156,-156
2021-06-29,Chile,2637,35,-35
2021-06-30,Chile,2128,56,-56
2021-07-01,Chile,2655,43,-43
2021-07-02,Chile,4056,221,-221
2021-07-03,Chile,3848,164,-164
2021-07-04,Chile,3323,130,-130
2021-07-05,Chile,2824,146,-146
2021-07-06,Chile,1857,39,-39
2021-07-07,Chile,1871,40,-40
2021-07-08,Chile,3255,186,-186
2021-07-09,Chile,2800,122,-122
2021-07-10,Chile,2769,131,-131
2021-07-11,Chile,2318,110,-110
2021-07-12,Chile,2145,103,-103
2021-07-13,Chile,1264,36,-36
2021-07-14,Chile,1243,33,-33
2021-07-15,Chile,2366,158,-158
2021-07-16,Chile,2053,102,-102
2021-07-17,Chile,1932,94,-94
2021-07-18,Chile,1398,111,-111
2021-07-19,Chile,1004,25,-25
2021-07-20,Chile,975,30,-30
2021-07-21,Chile,996,42,-42
2021-07-22,Chile,1859,181,-181
2021-07-23,Chile,1645,83,-83
2021-07-24,Chile,1391,83,-83
2021-07-25,Chile,1428,68,-68
2021-07-26,Chile,1168,93,-93
2021-07-27,Chile,745,32,-32
2021-07-28,Chile,827,25,-25
2021-07-29,Chile,1371,119,-119
2021-07-30,Chile,1341,71,-71
2021-07-31,Chile,1142,82,-82
2021-08-01,Chile,1171,80,-80
2021-08-02,Chile,910,88,-88
2021-08-03,Chile,605,24,-24
2021-08-04,Chile,726,31,-31
2021-08-05,Chile,1206,135,-135
2021-08-06,Chile,1182,74,-74
2021-08-07,Chile,938,71,-71
2021-08-08,Chile,854,65,-65
2021-08-09,Chile,953,91,-91
2021-08-10,Chile,507,31,-31
2021-08-11,Chile,644,19,-19
2021-08-12,Chile,1128,86,-86
2021-08-13,Chile,833,44,-44
2021-08-14,Chile,865,44,-44
2021-08-15,Chile,899,49,-49
2021-08-16,Chile,740,40,-40
2021-08-17,Chile,398,18,-18
2021-08-18,Chile,501,18,-18
2021-08-19,Chile,858,68,-68
2021-08-20,Chile,752,42,-42
2021-08-21,Chile,712,39,-39
2021-08-22,Chile,663,45,-45
2021-08-23,Chile,578,38,-38
2021-08-24,Chile,380,13,-13
2021-08-25,Chile,399,17,-17
2021-08-26,Chile,785,60,-60
2021-08-27,Chile,669,29,-29
2021-08-28,Chile,607,34,-34
2021-08-29,Chile,595,44,-44
2021-08-30,Chile,501,38,-38
2021-08-31,Chile,345,14,-14
2021-09-01,Chile,448,8,-8
2021-09-02,Chile,575,50,-50
2021-09-03,Chile,494,46,-46
2021-09-04,Chile,474,26,-26
2021-09-05,Chile,425,23,-23
2021-09-06,Chile,435,18,-18
2021-09-07,Chile,265,7,-7
2021-09-08,Chile,355,7,-7
2021-09-09,Chile,500,37,-37
2021-09-10,Chile,510,19,-19
2021-09-11,Chile,474,23,-23
2021-09-12,Chile,441,31,-31
2021-09-13,Chile,469,21,-21
2021-09-14,Chile,292,0,0
2021-09-15,Chile,401,8,-8
2021-09-16,Chile,587,32,-32
2021-09-17,Chile,583,25,-25
2021-09-18,Chile,591,21,-21
2021-09-19,Chile,475,20,-20
2021-09-20,Chile,277,8,-8
2021-09-21,Chile,280,7,-7
2021-09-22,Chile,524,5,-5
2021-09-23,Chile,859,31,-31
2021-09-24,Chile,829,13,-13
2021-09-25,Chile,747,9,-9
2021-09-26,Chile,765,8,-8
2021-09-27,Chile,614,5,-5
2021-09-28,Chile,431,4,-4
2021-09-29,Chile,611,6,-6
2021-09-30,Chile,858,13,-13
2021-10-01,Chile,807,8,-8
2021-10-02,Chile,813,8,-8
2021-10-03,Chile,718,10,-10
2021-10-04,Chile,654,6,-6
2021-10-05,Chile,493,6,-6
2021-10-06,Chile,695,6,-6
2021-10-07,Chile,942,243,-243
2021-10-08,Chile,986,0,0
2021-10-09,Chile,998,12,-12
2021-10-10,Chile,1063,10,-10
2021-10-11,Chile,950,7,-7
2021-10-12,Chile,609,3,-3
2020-01-22,China,548,17,-17
2020-01-23,China,95,1,-1
2020-01-24,China,277,8,-8
2020-01-25,China,486,16,-16
2020-01-26,China,669,14,-14
2020-01-27,China,802,26,-26
2020-01-28,China,2632,49,-49
2020-01-29,China,578,2,-2
2020-01-30,China,2054,38,-38
2020-01-31,China,1661,42,-42
2020-02-01,China,2089,46,-46
2020-02-02,China,4739,102,-102
2020-02-03,China,3086,64,-64
2020-02-04,China,3991,66,-66
2020-02-05,China,3733,72,-72
2020-02-06,China,3147,70,-70
2020-02-07,China,3523,85,-85
2020-02-08,China,2704,87,-87
2020-02-09,China,3015,100,-100
2020-02-10,China,2525,107,-107
2020-02-11,China,2032,100,-100
2020-02-12,China,373,5,-5
2020-02-13,China,15136,252,-252
2020-02-14,China,6463,152,-152
2020-02-15,China,2055,142,-142
2020-02-16,China,2100,103,-103
2020-02-17,China,1921,98,-98
2020-02-18,China,1777,139,-139
2020-02-19,China,408,113,-113
2020-02-20,China,458,122,-122
2020-02-21,China,473,0,0
2020-02-22,China,1451,205,-205
2020-02-23,China,21,2,-2
2020-02-24,China,219,150,-150
2020-02-25,China,513,70,-70
2020-02-26,China,412,52,-52
2020-02-27,China,434,29,-29
2020-02-28,China,328,44,-44
2020-02-29,China,428,47,-47
2020-03-01,China,576,35,-35
2020-03-02,China,204,42,-42
2020-03-03,China,125,33,-33
2020-03-04,China,125,36,-36
2020-03-05,China,151,32,-32
2020-03-06,China,153,29,-29
2020-03-07,China,80,28,-28
2020-03-08,China,53,28,-28
2020-03-09,China,37,23,-23
2020-03-10,China,27,16,-16
2020-03-11,China,34,22,-22
2020-03-12,China,11,11,-11
2020-03-13,China,13,8,-8
2020-03-14,China,32,13,-13
2020-03-15,China,26,10,-10
2020-03-16,China,30,14,-14
2020-03-17,China,25,13,-13
2020-03-18,China,44,11,-11
2020-03-19,China,54,8,-8
2020-03-20,China,94,4,-4
2020-03-21,China,55,6,-6
2020-03-22,China,130,15,-15
2020-03-23,China,63,0,0
2020-03-24,China,93,7,-7
2020-03-25,China,70,4,-4
2020-03-26,China,121,6,-6
2020-03-27,China,115,5,-5
2020-03-28,China,102,3,-3
2020-03-29,China,123,5,-5
2020-03-30,China,76,4,-4
2020-03-31,China,81,1,-1
2020-04-01,China,82,7,-7
2020-04-02,China,71,6,-6
2020-04-03,China,79,4,-4
2020-04-04,China,32,4,-4
2020-04-05,China,59,3,-3
2020-04-06,China,63,2,-2
2020-04-07,China,53,0,0
2020-04-08,China,91,2,-2
2020-04-09,China,74,2,-2
2020-04-10,China,58,1,-1
2020-04-11,China,73,3,-3
2020-04-12,China,120,0,0
2020-04-13,China,79,2,-2
2020-04-14,China,93,0,0
2020-04-15,China,50,1,-1
2020-04-16,China,47,0,0
2020-04-17,China,357,1290,-1290
2020-04-18,China,27,0,0
2020-04-19,China,18,0,0
2020-04-20,China,12,0,0
2020-04-21,China,36,0,0
2020-04-22,China,15,0,0
2020-04-23,China,16,0,0
2020-04-24,China,15,0,0
2020-04-25,China,10,0,0
2020-04-26,China,3,1,-1
2020-04-27,China,6,0,0
2020-04-28,China,22,0,0
2020-04-29,China,4,0,0
2020-04-30,China,12,0,0
2020-05-01,China,3,0,0
2020-05-02,China,0,0,0
2020-05-03,China,5,0,0
2020-05-04,China,2,0,0
2020-05-05,China,2,0,0
2020-05-06,China,2,0,0
2020-05-07,China,5,0,0
2020-05-08,China,1,0,0
2020-05-09,China,14,0,0
2020-05-10,China,20,0,0
2020-05-11,China,1,0,0
2020-05-12,China,7,0,0
2020-05-13,China,6,0,0
2020-05-14,China,5,0,0
2020-05-15,China,9,0,0
2020-05-16,China,6,1,-1
2020-05-17,China,10,0,0
2020-05-18,China,9,0,0
2020-05-19,China,0,0,0
2020-05-20,China,0,0,0
2020-05-21,China,0,0,0
2020-05-22,China,18,0,0
2020-05-23,China,3,0,0
2020-05-24,China,11,0,0
2020-05-25,China,7,0,0
2020-05-26,China,1,0,0
2020-05-27,China,3,0,0
2020-05-28,China,0,0,0
2020-05-29,China,17,0,0
2020-05-30,China,5,0,0
2020-05-31,China,18,0,0
2020-06-01,China,8,0,0
2020-06-02,China,7,0,0
2020-06-03,China,0,0,0
2020-06-04,China,11,0,0
2020-06-05,China,6,0,0
2020-06-06,China,9,0,0
2020-06-07,China,5,0,0
2020-06-08,China,4,0,0
2020-06-09,China,3,0,0
2020-06-10,China,11,0,0
2020-06-11,China,7,0,0
2020-06-12,China,12,0,0
2020-06-13,China,58,0,0
2020-06-14,China,49,0,0
2020-06-15,China,43,0,0
2020-06-16,China,44,0,0
2020-06-17,China,36,0,0
2020-06-18,China,36,0,0
2020-06-19,China,0,0,0
2020-06-20,China,59,1,-1
2020-06-21,China,19,0,0
2020-06-22,China,52,0,0
2020-06-23,China,29,1,-1
2020-06-24,China,20,0,0
2020-06-25,China,28,1,-1
2020-06-26,China,24,0,0
2020-06-27,China,18,0,0
2020-06-28,China,14,0,0
2020-06-29,China,23,0,0
2020-06-30,China,5,0,0
2020-07-01,China,31,0,0
2020-07-02,China,14,0,0
2020-07-03,China,8,0,0
2020-07-04,China,19,0,0
2020-07-05,China,14,0,0
2020-07-06,China,18,0,0
2020-07-07,China,28,0,0
2020-07-08,China,33,0,0
2020-07-09,China,42,0,0
2020-07-10,China,0,0,0
2020-07-11,China,79,0,0
2020-07-12,China,46,0,0
2020-07-13,China,0,0,0
2020-07-14,China,109,1,-1
2020-07-15,China,20,2,-2
2020-07-16,China,81,0,0
2020-07-17,China,75,1,-1
2020-07-18,China,16,1,-1
2020-07-19,China,85,0,0
2020-07-20,China,119,0,0
2020-07-21,China,86,2,-2
2020-07-22,China,198,0,0
2020-07-23,China,139,1,-1
2020-07-24,China,157,1,-1
2020-07-25,China,179,2,-2
2020-07-26,China,189,0,0
2020-07-27,China,213,4,-4
2020-07-28,China,207,1,-1
2020-07-29,China,223,1,-1
2020-07-30,China,276,1,-1
2020-07-31,China,166,2,-2
2020-08-01,China,172,6,-6
2020-08-02,China,158,2,-2
2020-08-03,China,114,3,-3
2020-08-04,China,107,4,-4
2020-08-05,China,122,1,-1
2020-08-06,China,132,3,-3
2020-08-07,China,120,1,-1
2020-08-08,China,92,0,0
2020-08-09,China,121,5,-5
2020-08-10,China,113,3,-3
2020-08-11,China,52,4,-4
2020-08-12,China,87,4,-4
2020-08-13,China,99,3,-3
2020-08-14,China,70,1,-1
2020-08-15,China,65,2,-2
2020-08-16,China,96,0,0
2020-08-17,China,66,0,0
2020-08-18,China,53,2,-2
2020-08-19,China,33,1,-1
2020-08-20,China,40,3,-3
2020-08-21,China,49,0,0
2020-08-22,China,38,2,-2
2020-08-23,China,41,0,0
2020-08-24,China,23,0,0
2020-08-25,China,34,1,-1
2020-08-26,China,32,1,-1
2020-08-27,China,30,2,-2
2020-08-28,China,22,3,-3
2020-08-29,China,27,3,-3
2020-08-30,China,32,1,-1
2020-08-31,China,19,1,-1
2020-09-01,China,19,1,-1
2020-09-02,China,20,3,-3
2020-09-03,China,33,1,-1
2020-09-04,China,22,0,0
2020-09-05,China,17,0,0
2020-09-06,China,33,2,-2
2020-09-07,China,20,2,-2
2020-09-08,China,9,1,-1
2020-09-09,China,13,0,0
2020-09-10,China,27,0,0
2020-09-11,China,18,0,0
2020-09-12,China,23,1,-1
2020-09-13,China,29,0,0
2020-09-14,China,22,1,-1
2020-09-15,China,16,1,-1
2020-09-16,China,18,0,0
2020-09-17,China,41,0,0
2020-09-18,China,17,1,-1
2020-09-19,China,23,0,0
2020-09-20,China,35,0,0
2020-09-21,China,12,0,0
2020-09-22,China,18,0,0
2020-09-23,China,10,1,-1
2020-09-24,China,15,0,0
2020-09-25,China,17,1,-1
2020-09-26,China,15,0,0
2020-09-27,China,27,0,0
2020-09-28,China,22,0,0
2020-09-29,China,23,0,0
2020-09-30,China,17,0,0
2020-10-01,China,22,0,0
2020-10-02,China,17,0,0
2020-10-03,China,20,0,0
2020-10-04,China,25,0,0
2020-10-05,China,23,0,0
2020-10-06,China,15,0,0
2020-10-07,China,20,0,0
2020-10-08,China,41,0,0
2020-10-09,China,23,0,0
2020-10-10,China,27,0,0
2020-10-11,China,34,0,0
2020-10-12,China,18,0,0
2020-10-13,China,28,0,0
2020-10-14,China,11,0,0
2020-10-15,China,36,0,0
2020-10-16,China,20,0,0
2020-10-17,China,30,0,0
2020-10-18,China,17,0,0
2020-10-19,China,34,0,0
2020-10-20,China,16,0,0
2020-10-21,China,22,0,0
2020-10-22,China,29,0,0
2020-10-23,China,35,0,0
2020-10-24,China,20,0,0
2020-10-25,China,23,0,0
2020-10-26,China,24,0,0
2020-10-27,China,47,0,0
2020-10-28,China,49,0,0
2020-10-29,China,28,0,0
2020-10-30,China,40,0,0
2020-10-31,China,27,0,0
2020-11-01,China,31,0,0
2020-11-02,China,55,0,0
2020-11-03,China,26,0,0
2020-11-04,China,31,1,-1
2020-11-05,China,43,1,-1
2020-11-06,China,39,0,0
2020-11-07,China,31,0,0
2020-11-08,China,43,0,0
2020-11-09,China,28,0,0
2020-11-10,China,26,1,-1
2020-11-11,China,33,0,0
2020-11-12,China,31,0,0
2020-11-13,China,24,0,0
2020-11-14,China,21,0,0
2020-11-15,China,22,0,0
2020-11-16,China,22,0,0
2020-11-17,China,13,0,0
2020-11-18,China,21,0,0
2020-11-19,China,29,0,0
2020-11-20,China,42,0,0
2020-11-21,China,60,0,0
2020-11-22,China,79,0,0
2020-11-23,China,95,0,0
2020-11-24,China,85,0,0
2020-11-25,China,106,0,0
2020-11-26,China,86,0,0
2020-11-27,China,98,0,0
2020-11-28,China,95,1,-1
2020-11-29,China,133,0,0
2020-11-30,China,88,0,0
2020-12-01,China,91,0,0
2020-12-02,China,120,1,-1
2020-12-03,China,108,1,-1
2020-12-04,China,127,1,-1
2020-12-05,China,119,0,0
2020-12-06,China,110,0,0
2020-12-07,China,93,0,0
2020-12-08,China,112,0,0
2020-12-09,China,116,2,-2
2020-12-10,China,127,0,0
2020-12-11,China,99,0,0
2020-12-12,China,93,1,-1
2020-12-13,China,111,2,-2
2020-12-14,China,99,3,-3
2020-12-15,China,110,3,-3
2020-12-16,China,89,0,0
2020-12-17,China,108,2,-2
2020-12-18,China,87,4,-4
2020-12-19,China,132,0,0
2020-12-20,China,97,1,-1
2020-12-21,China,100,1,-1
2020-12-22,China,78,1,-1
2020-12-23,China,70,1,-1
2020-12-24,China,85,2,-2
2020-12-25,China,77,1,-1
2020-12-26,China,81,0,0
2020-12-27,China,91,1,-1
2020-12-28,China,88,4,-4
2020-12-29,China,77,2,-2
2020-12-30,China,79,4,-4
2020-12-31,China,87,1,-1
2021-01-01,China,60,0,0
2021-01-02,China,63,2,-2
2021-01-03,China,74,0,0
2021-01-04,China,86,3,-3
2021-01-05,China,64,0,0
2021-01-06,China,88,1,-1
2021-01-07,China,86,0,0
2021-01-08,China,78,1,-1
2021-01-09,China,128,2,-2
2021-01-10,China,134,1,-1
2021-01-11,China,96,1,-1
2021-01-12,China,175,1,-1
2021-01-13,China,180,2,-2
2021-01-14,China,173,0,0
2021-01-15,China,168,0,0
2021-01-16,China,159,1,-1
2021-01-17,China,164,0,0
2021-01-18,China,225,1,-1
2021-01-19,China,159,2,-2
2021-01-20,China,221,1,-1
2021-01-21,China,242,2,-2
2021-01-22,China,100,0,0
2021-01-23,China,161,0,0
2021-01-24,China,200,1,-1
2021-01-25,China,155,3,-3
2021-01-26,China,139,2,-2
2021-01-27,China,114,2,-2
2021-01-28,China,91,2,-2
2021-01-29,China,102,1,-1
2021-01-30,China,120,1,-1
2021-01-31,China,95,2,-2
2021-02-01,China,64,1,-1
2021-02-02,China,50,2,-2
2021-02-03,China,49,1,-1
2021-02-04,China,42,1,-1
2021-02-05,China,50,0,0
2021-02-06,China,30,0,0
2021-02-07,China,41,0,0
2021-02-08,China,46,0,0
2021-02-09,China,40,2,-2
2021-02-10,China,19,1,-1
2021-02-11,China,33,2,-2
2021-02-12,China,32,1,-1
2021-02-13,China,19,1,-1
2021-02-14,China,21,0,0
2021-02-15,China,25,0,0
2021-02-16,China,15,2,-2
2021-02-17,China,27,2,-2
2021-02-18,China,18,0,0
2021-02-19,China,21,0,0
2021-02-20,China,22,0,0
2021-02-21,China,31,0,0
2021-02-22,China,26,0,0
2021-02-23,China,24,0,0
2021-02-24,China,24,1,-1
2021-02-25,China,19,0,0
2021-02-26,China,34,0,0
2021-02-27,China,39,0,0
2021-02-28,China,41,1,-1
2021-03-01,China,25,1,-1
2021-03-02,China,23,0,0
2021-03-03,China,24,0,0
2021-03-04,China,18,1,-1
2021-03-05,China,21,0,0
2021-03-06,China,21,1,-1
2021-03-07,China,35,0,0
2021-03-08,China,17,0,0
2021-03-09,China,26,0,0
2021-03-10,China,19,1,-1
2021-03-11,China,31,0,0
2021-03-12,China,67,0,0
2021-03-13,China,57,0,0
2021-03-14,China,29,0,0
2021-03-15,China,43,0,0
2021-03-16,China,22,0,0
2021-03-17,China,17,0,0
2021-03-18,China,21,0,0
2021-03-19,China,17,0,0
2021-03-20,China,20,0,0
2021-03-21,China,15,0,0
2021-03-22,China,27,0,0
2021-03-23,China,22,1,-1
2021-03-24,China,21,0,0
2021-03-25,China,20,0,0
2021-03-26,China,23,1,-1
2021-03-27,China,17,0,0
2021-03-28,China,13,0,0
2021-03-29,China,16,0,0
2021-03-30,China,18,0,0
2021-03-31,China,22,0,0
2021-04-01,China,22,0,0
2021-04-02,China,45,0,0
2021-04-03,China,22,0,0
2021-04-04,China,40,0,0
2021-04-05,China,40,0,0
2021-04-06,China,19,0,0
2021-04-07,China,33,0,0
2021-04-08,China,31,0,0
2021-04-09,China,28,2,-2
2021-04-10,China,15,0,0
2021-04-11,China,29,0,0
2021-04-12,China,22,0,0
2021-04-13,China,25,1,-1
2021-04-14,China,15,1,-1
2021-04-15,China,17,0,0
2021-04-16,China,32,0,0
2021-04-17,China,34,0,0
2021-04-18,China,41,0,0
2021-04-19,China,22,0,0
2021-04-20,China,29,0,0
2021-04-21,China,7,0,0
2021-04-22,China,33,0,0
2021-04-23,China,18,0,0
2021-04-24,China,16,0,0
2021-04-25,China,17,0,0
2021-04-26,China,15,0,0
2021-04-27,China,20,0,0
2021-04-28,China,27,0,0
2021-04-29,China,28,0,0
2021-04-30,China,20,0,0
2021-05-01,China,23,1,-1
2021-05-02,China,13,0,0
2021-05-03,China,19,0,0
2021-05-04,China,11,0,0
2021-05-05,China,11,0,0
2021-05-06,China,15,0,0
2021-05-07,China,10,0,0
2021-05-08,China,17,0,0
2021-05-09,China,12,0,0
2021-05-10,China,18,0,0
2021-05-11,China,17,0,0
2021-05-12,China,11,0,0
2021-05-13,China,10,0,0
2021-05-14,China,15,0,0
2021-05-15,China,21,0,0
2021-05-16,China,29,0,0
2021-05-17,China,23,0,0
2021-05-18,China,15,0,0
2021-05-19,China,13,0,0
2021-05-20,China,25,0,0
2021-05-21,China,11,0,0
2021-05-22,China,20,0,0
2021-05-23,China,20,0,0
2021-05-24,China,17,0,0
2021-05-25,China,15,0,0
2021-05-26,China,20,0,0
2021-05-27,China,7,0,0
2021-05-28,China,16,0,0
2021-05-29,China,12,0,0
2021-05-30,China,27,0,0
2021-05-31,China,27,0,0
2021-06-01,China,31,0,0
2021-06-02,China,24,0,0
2021-06-03,China,25,0,0
2021-06-04,China,25,0,0
2021-06-05,China,31,0,0
2021-06-06,China,26,0,0
2021-06-07,China,40,0,0
2021-06-08,China,19,0,0
2021-06-09,China,26,0,0
2021-06-10,China,24,0,0
2021-06-11,China,35,0,0
2021-06-12,China,37,0,0
2021-06-13,China,23,0,0
2021-06-14,China,21,0,0
2021-06-15,China,23,0,0
2021-06-16,China,20,0,0
2021-06-17,China,23,0,0
2021-06-18,China,34,0,0
2021-06-19,China,24,0,0
2021-06-20,China,18,0,0
2021-06-21,China,28,0,0
2021-06-22,China,31,0,0
2021-06-23,China,18,0,0
2021-06-24,China,31,0,0
2021-06-25,China,29,1,-1
2021-06-26,China,16,0,0
2021-06-27,China,28,0,0
2021-06-28,China,21,0,0
2021-06-29,China,10,1,-1
2021-06-30,China,14,0,0
2021-07-01,China,22,0,0
2021-07-02,China,34,0,0
2021-07-03,China,16,0,0
2021-07-04,China,25,0,0
2021-07-05,China,24,1,-1
2021-07-06,China,58,0,0
2021-07-07,China,18,0,0
2021-07-08,China,26,0,0
2021-07-09,China,27,0,0
2021-07-10,China,1,0,0
2021-07-11,China,52,0,0
2021-07-12,China,29,0,0
2021-07-13,China,25,0,0
2021-07-14,China,31,0,0
2021-07-15,China,36,0,0
2021-07-16,China,31,0,0
2021-07-17,China,33,0,0
2021-07-18,China,33,0,0
2021-07-19,China,65,0,0
2021-07-20,China,7,0,0
2021-07-21,China,78,0,0
2021-07-22,China,49,0,0
2021-07-23,China,74,3,-3
2021-07-24,China,0,0,0
2021-07-25,China,80,0,0
2021-07-26,China,71,0,0
2021-07-27,China,87,0,0
2021-07-28,China,50,0,0
2021-07-29,China,68,0,0
2021-07-30,China,55,0,0
2021-07-31,China,77,0,0
2021-08-01,China,99,0,0
2021-08-02,China,93,0,0
2021-08-03,China,104,0,0
2021-08-04,China,87,0,0
2021-08-05,China,130,0,0
2021-08-06,China,109,0,0
2021-08-07,China,103,0,0
2021-08-08,China,127,0,0
2021-08-09,China,145,0,0
2021-08-10,China,115,0,0
2021-08-11,China,82,0,0
2021-08-12,China,104,0,0
2021-08-13,China,71,0,0
2021-08-14,China,55,0,0
2021-08-15,China,52,0,0
2021-08-16,China,45,0,0
2021-08-17,China,31,0,0
2021-08-18,China,49,0,0
2021-08-19,China,38,0,0
2021-08-20,China,22,0,0
2021-08-21,China,35,0,0
2021-08-22,China,26,0,0
2021-08-23,China,40,0,0
2021-08-24,China,27,0,0
2021-08-25,China,31,0,0
2021-08-26,China,35,0,0
2021-08-27,China,38,0,0
2021-08-28,China,39,0,0
2021-08-29,China,30,0,0
2021-08-30,China,40,0,0
2021-08-31,China,21,0,0
2021-09-01,China,29,0,0
2021-09-02,China,28,0,0
2021-09-03,China,27,0,0
2021-09-04,China,29,0,0
2021-09-05,China,26,0,0
2021-09-06,China,38,0,0
2021-09-07,China,25,0,0
2021-09-08,China,30,0,0
2021-09-09,China,19,0,0
2021-09-10,China,30,0,0
2021-09-11,China,50,0,0
2021-09-12,China,52,0,0
2021-09-13,China,93,1,-1
2021-09-14,China,75,0,0
2021-09-15,China,81,0,0
2021-09-16,China,84,0,0
2021-09-17,China,49,0,0
2021-09-18,China,71,0,0
2021-09-19,China,52,0,0
2021-09-20,China,77,0,0
2021-09-21,China,42,0,0
2021-09-22,China,44,0,0
2021-09-23,China,56,0,0
2021-09-24,China,47,0,0
2021-09-25,China,39,0,0
2021-09-26,China,43,0,0
2021-09-27,China,35,0,0
2021-09-28,China,42,0,0
2021-09-29,China,27,0,0
2021-09-30,China,37,0,0
2021-10-01,China,45,0,0
2021-10-02,China,33,0,0
2021-10-03,China,27,0,0
2021-10-04,China,33,0,0
2021-10-05,China,34,0,0
2021-10-06,China,32,0,0
2021-10-07,China,29,0,0
2021-10-08,China,21,0,0
2021-10-09,China,32,0,0
2021-10-10,China,25,0,0
2021-10-11,China,19,0,0
2021-10-12,China,26,0,0
2020-01-22,Ireland,0,0,0
2020-01-23,Ireland,0,0,0
2020-01-24,Ireland,0,0,0
2020-01-25,Ireland,0,0,0
2020-01-26,Ireland,0,0,0
2020-01-27,Ireland,0,0,0
